. .	34454621
. <<boundary>>	14409849
! !	11726524
<<boundary>> RT	10605497
! <<boundary>>	8135086
' s	7004194
' t	5603950
I '	4986820
<<boundary>> I	4244443
' m	4073944
? <<boundary>>	3689384
. I	2309490
:) <<boundary>>	1893694
? ?	1843020
don '	1822403
in the	1623309
, I	1369256
lol <<boundary>>	1303992
' re	1268697
- -	1254367
' ll	1151226
it '	1132731
: I	1123206
of the	1085681
&lt; 3	1079694
to be	1039003
you '	960133
on the	930300
for the	897569
can '	895394
, but	886445
to the	829905
: RT	828817
! I	827426
. "	810442
' ve	797377
) <<boundary>>	777876
, and	743971
I can	736838
? !	733259
3 <<boundary>>	728380
I love	728097
I just	721327
it .	716076
if you	707086
It '	697513
" <<boundary>>	654739
I don	650067
<<boundary>> "	646249
me .	634933
I have	626550
going to	613330
i '	608884
is a	608827
to get	605812
you .	603282
have a	600266
<<boundary>> i	597485
<<boundary>> The	588066
that '	584929
( :	561770
at the	554942
want to	553985
for a	548268
I was	543694
I am	537304
I think	519709
in a	519116
: "	511558
:D <<boundary>>	510598
, you	509646
<<boundary>> My	508866
: <<boundary>>	506171
have to	503670
is the	500988
need to	498527
! RT	491252
on my	472915
in my	471173
and I	468437
to go	468025
;) <<boundary>>	464115
: The	460721
* <<boundary>>	456707
! :)	451533
I know	437352
' d	434887
but I	429463
. i	428744
to do	428089
will be	420672
to see	420377
. It	413558
I want	413502
:( <<boundary>>	413057
didn '	407553
. -	405680
Don '	404339
go to	398868
now .	395829
I need	395476
<<boundary>> Just	395427
you are	390417
, i	387746
like a	383694
all the	382780
? I	377090
the best	374772
s a	373491
you can	373309
love you	365986
right now	365015
it !	363708
with the	362856
of my	362785
Photo :	362637
If you	359209
a good	359145
, it	358084
w /	356759
- <<boundary>>	355698
are you	355536
! ?	355008
<<boundary>> Photo	352713
it was	346643
when you	346037
be a	340589
x <<boundary>>	336979
. You	331291
you have	328920
<<boundary>> You	326314
lol .	322779
follow me	322713
<<boundary>> This	321253
I hate	319743
when I	319295
to me	318529
out of	312862
m not	312711
. RT	308737
you !	307850
the same	304718
doesn '	302358
. But	302019
he '	301718
( cont	300137
with a	299533
<<boundary>> If	298829
today .	297924
. !	297533
cont )	296438
. :)	296050
to my	295483
, the	294311
so much	293502
<<boundary>> So	289805
you ,	285658
you know	285325
one of	284923
I got	284763
me !	283661
<<boundary>> It	283282
! "	283202
: '	281628
I will	279944
for me	279780
&gt; &gt;	277066
it is	276776
do you	276546
<<boundary>> What	276351
and the	275600
" I	272581
me ,	271481
for you	269523
on a	269084
the world	268193
t know	266557
That '	265427
Lol <<boundary>>	263966
. lol	261532
of a	260996
we '	258248
up .	257337
&lt; &lt;	257198
* *	256691
that I	255220
. The	253855
from the	253597
. (	249621
with my	248575
i love	246453
a new	245271
me <<boundary>>	244681
" -	242000
to make	241985
it <<boundary>>	240973
You '	240564
day .	239452
I feel	239392
won '	239263
what you	237871
s the	233807
this is	231303
. And	231229
would be	230908
a lot	230696
that .	230378
. but	229125
ll be	229118
! (	227869
to you	227785
me to	227580
" .	226059
you ?	225698
ain '	225425
: If	224660
had a	223108
xx <<boundary>>	222967
was a	222355
, so	220933
back to	220440
a great	219030
t wait	218350
get a	217750
t have	215526
what '	215281
. :	214392
time .	214311
♥ <<boundary>>	212846
? "	212833
! :D	212497
if I	211766
! Lol	211122
so I	210835
you want	210473
<<boundary>> “	210160
Can '	210049
got a	209733
s not	209626
! .	209327
I hope	207732
This is	207577
too .	207278
they '	206634
the way	206504
. and	206068
I like	205280
I get	205180
. com	204479
feel like	203594
trying to	202731
. &lt;	200690
me ?	200326
I wish	200283
it ,	200015
I had	199605
<<boundary>> Why	198557
know what	198075
<<boundary>> New	198010
my life	197565
I would	197497
I wanna	197265
she '	197139
to have	197069
, we	196287
- &gt;	195197
for my	194933
do it	194495
I do	193888
isn '	192776
! &lt;	191653
. We	191272
is not	190951
m at	189008
to say	188928
think I	188651
to a	188317
last night	188197
out .	187230
what I	187009
it ?	186631
_ -	186469
- _	186103
that you	184981
thank you	184510
: A	184274
:/ <<boundary>>	184026
<<boundary>> How	182972
<<boundary>> Good	181976
and you	181942
) )	181344
t be	180421
me and	180117
, that	179547
i was	179445
the first	178867
I miss	178851
and a	178762
how to	178289
a little	178128
to sleep	177804
. That	177580
i can	177551
be the	177399
" and	176129
you don	176020
too !	175461
now !	175153
RT if	175079
me a	174769
i have	174316
way to	174310
. He	174223
<<boundary>> A	174031
is so	173503
in your	173187
I really	173157
you <<boundary>>	172169
need a	172034
? RT	171378
Thank you	170640
I could	169696
with me	168849
haha <<boundary>>	168409
t even	168041
but i	166605
and i	166231
haven '	166060
. Lol	165956
. So	165848
with you	165503
:-) <<boundary>>	164894
up to	164642
the most	164437
you to	164364
should be	164119
time to	163738
there '	163397
about the	162826
the only	162529
<<boundary>> We	161356
the day	161251
:P <<boundary>>	161210
. If	161203
again .	160131
t get	160113
out !	159709
if u	158681
lmao <<boundary>>	158616
a few	158190
the new	158107
. What	157588
ve been	157544
is my	156442
. *	156285
: You	156057
? :)	154993
is it	154919
like the	154888
&lt; -	152630
) :	152452
tell me	152429
What '	152390
not a	151818
life .	151517
. They	151437
<<boundary>> Oh	150657
as a	150093
are the	149255
about to	149167
like that	149008
! -	148993
i think	148961
, ,	148766
gonna be	148501
up !	148458
I see	148108
get it	147784
tonight .	147413
We '	146872
good .	146791
to work	146455
<<boundary>> .	146395
you think	146327
they are	146134
, just	146063
:) )	145996
of you	145946
them .	145563
' all	145532
it to	145187
. you	145068
: i	144970
you get	144823
- .	144688
m so	144623
make me	144479
, my	144194
but it	143952
let me	143906
I didn	143758
Let '	143656
) .	143389
<<boundary>> Im	143325
i dont	143270
m going	143222
and got	142987
here .	142628
now <<boundary>>	142327
<<boundary>> Lol	142279
night .	141879
Check out	141568
<<boundary>> And	141321
i know	141289
, not	141165
<<boundary>> That	140781
it :	140546
see you	140373
- I	140221
LOL <<boundary>>	139883
, they	139834
. My	139807
i just	139667
in this	139620
up <<boundary>>	139503
and it	139113
do .	139009
on .	138341
like it	138235
m a	137898
day !	137468
by the	137273
<<boundary>> Happy	137243
! You	136932
make it	136753
is that	136729
. Just	136587
I guess	136367
. More	136063
more than	135944
the time	135737
smh <<boundary>>	135381
have been	134796
t .	134471
. it	134386
of your	134264
, then	133360
<<boundary>> Can	133272
has been	133029
wasn '	132982
to take	132451
. ?	132414
to watch	131900
out the	131640
like to	131486
, he	131054
, a	130975
follow back	130825
. A	130758
just took	130531
2 .	130469
I thought	130463
! :	130280
the last	130277
<<boundary>> When	130246
, 000	130224
it out	130192
Thanks for	129754
you do	129596
<<boundary>> Check	129547
such a	129452
wait to	129439
one .	129227
lot of	129093
is .	128976
today !	128505
Try it	128258
/ /	127946
can be	127876
! Try	127697
, "	127379
has a	127186
got :	126821
1 .	126599
have the	126575
. This	126262
<<boundary>> Its	126189
i am	125939
you and	125899
back .	125699
know .	125627
! lol	125619
t want	125117
! i	125065
on your	125055
shit .	124871
be in	124395
: It	124330
too much	124181
all of	124167
that was	123807
took "	123777
get to	123571
in love	123525
